SA1_7DIG16,SA1_MAIN16,SA1_pop,SA1_irsdscore
5105624,50403105624,291,921
5105625,50403105625,492,880
5105626,50403105626,422,970
5105627,50403105627,403,1084
5105628,50403105628,547,996
5105629,50403105629,453,927
5105630,50403105630,354,857
5105631,50403105631,341,1033
5105632,50403105632,68,1017
5105633,50403105633,382,985
5105634,50403105634,334,1068
5105635,50403105635,379,1034
5105636,50403105636,342,1037
5105637,50403105637,603,970
5105638,50403105638,322,1033
5105639,50403105639,352,1018
5105640,50403105640,314,929
5105641,50403105641,546,1007
5105642,50403105642,384,995
5105643,50403105643,320,1026
5105644,50403105644,257,1044
5105645,50403105645,369,897
5105646,50403105646,624,956
5105647,50403105647,359,930
5105648,50403105648,444,1007
5105649,50403105649,271,912
5105651,50403105651,339,1035
5105701,50403105701,266,945
5105702,50403105702,510,978
5105703,50403105703,438,918
5105704,50403105704,551,971
5105707,50403105707,389,985
5105708,50403105708,635,927
5105710,50403105710,442,1002
5105711,50403105711,255,916
5105712,50403105712,281,952
5105713,50403105713,359,1026
5105715,50403105715,482,948
5105716,50403105716,462,932
5105717,50403105717,439,920
5105718,50403105718,480,982
5105719,50403105719,504,957
5105720,50403105720,502,948
5105721,50403105721,325,888
5105722,50403105722,357,950
5105723,50403105723,493,977
5105724,50403105724,545,1031
5105725,50403105725,622,1007
5105727,50403105727,567,897
5105728,50403105728,247,951
5105729,50403105729,619,976
5105730,50403105730,419,921
5105731,50403105731,527,1021
5105732,50403105732,321,1038
5105733,50403105733,3000,1055
5105734,50403105734,335,1021
5105735,50403105735,355,1017
5105736,50403105736,261,1025
5105737,50403105737,341,977
5105738,50403105738,549,974
5105739,50403105739,442,1022
5105740,50403105740,496,1012
5105741,50403105741,289,985
5105802,50403105802,361,999
5105803,50403105803,734,991
5105804,50403105804,700,1039
5105805,50403105805,222,849
5105806,50403105806,154,888
5105807,50403105807,206,984
5105808,50403105808,398,1017
5105809,50403105809,699,1083
5105810,50403105810,441,1055
5105811,50403105811,414,1068
5105812,50403105812,276,1062
5105813,50403105813,501,1045
5105902,50403105902,1118,1053
5105905,50403105905,308,998
5105906,50403105906,278,1079
5105909,50403105909,427,1004
5105910,50403105910,473,1010
5105911,50403105911,111,1075
5105912,50403105912,249,1057
5105913,50403105913,3603,1067
5105914,50403105914,255,1091
5105915,50403105915,425,1061
5105916,50403105916,286,1040
5105917,50403105917,345,976
5105918,50403105918,331,995
5105919,50403105919,310,1001
5105920,50403105920,529,953
5105921,50403105921,325,922
5105922,50403105922,481,1014
5105923,50403105923,414,1001
5105924,50403105924,601,1074
5105925,50403105925,318,1027
5105926,50403105926,534,1027
5105927,50403105927,322,1038
5105928,50403105928,210,1001
5105929,50403105929,246,957
5105930,50403105930,275,961
5105932,50403105932,468,944
5105933,50403105933,499,987
5105934,50403105934,403,974
5105935,50403105935,707,968
5105936,50403105936,269,1037
5105938,50403105938,427,1069
5105939,50403105939,337,1088
5105940,50403105940,574,1066
5105941,50403105941,486,1047
5105942,50403105942,419,1057
5105943,50403105943,455,992
5105944,50403105944,361,1060
5105945,50403105945,378,1036
5105946,50403105946,455,998
5105947,50403105947,174,926
5105948,50403105948,335,972
5105949,50403105949,504,1046
5105952,50403105952,317,974
5105953,50403105953,503,1065
5105954,50403105954,366,937
5105955,50403105955,233,985
5105956,50403105956,583,996
5105957,50403105957,344,957
5105959,50403105959,551,1080
5105960,50403105960,238,959
5105961,50403105961,585,1050
5105962,50403105962,738,1049
5105963,50403105963,568,1055
5105964,50403105964,405,1005
5105965,50403105965,552,1022
5105966,50403105966,274,1057
5105967,50403105967,565,1039
5105968,50403105968,534,993
5105969,50403105969,394,1037
5105970,50403105970,805,993
5105971,50403105971,391,1057
5105972,50403105972,516,1025
5105973,50403105973,287,1037
5105974,50403105974,610,1095
5105976,50403105976,228,921
5105977,50403105977,513,1059
5105978,50403105978,452,1089
5105979,50403105979,222,1030
5105980,50403105980,356,1054
5105981,50403105981,219,1066
5105982,50403105982,580,1029
5105983,50403105983,455,972
5105984,50403105984,440,1049
5105985,50403105985,379,1014
5105986,50403105986,504,1056
5105987,50403105987,1410,1008
5106001,50403106001,251,1066
5106002,50403106002,359,1087
5106003,50403106003,256,1043
5106004,50403106004,333,1073
5106005,50403106005,550,1093
5106006,50403106006,344,1089
5106007,50403106007,320,1044
5106008,50403106008,323,1058
5106102,50403106102,824,1006
5106104,50403106104,242,918
5106105,50403106105,649,1028
5106108,50403106108,416,985
5106109,50403106109,917,1114
5106110,50403106110,211,985
5106111,50403106111,216,1051
5106112,50403106112,356,1011
5106113,50403106113,347,981
5106201,50403106201,281,952
5106202,50403106202,754,1084
5106203,50403106203,355,925
5106204,50403106204,428,1036
5106205,50403106205,469,1028
5106206,50403106206,287,963
5106207,50403106207,2496,1073
5106208,50403106208,294,877
5106209,50403106209,501,947
5106210,50403106210,276,815
5106211,50403106211,320,909
5106212,50403106212,419,858
5106213,50403106213,345,926
5106214,50403106214,262,951
5106215,50403106215,609,864
5106216,50403106216,598,1027
5106217,50403106217,682,1013
5106218,50403106218,428,883
5106219,50403106219,222,1029
5106220,50403106220,541,963
5106502,50403106502,391,1013
5106503,50403106503,327,1027
5106504,50403106504,260,1060
5106505,50403106505,558,1014
5106506,50403106506,301,1000
5106507,50403106507,326,997
5106508,50403106508,708,1003
5106509,50403106509,507,916
5106510,50403106510,104,1003
5106511,50403106511,411,917
5106512,50403106512,515,941
5106513,50403106513,692,877
5106514,50403106514,260,973
5106601,50403106601,393,894
5106602,50403106602,317,856
5106603,50403106603,617,855
5106604,50403106604,510,870
5106605,50403106605,654,959
5106606,50403106606,469,884
5106607,50403106607,514,933
5106608,50403106608,920,882
5106609,50403106609,744,900
5106610,50403106610,224,1080
5106611,50403106611,266,1082
5106615,50403106615,752,1035
5106616,50403106616,263,994
5106617,50403106617,211,922
5106618,50403106618,225,820
5106619,50403106619,456,984
5106620,50403106620,474,876
5106621,50403106621,667,1038
5106622,50403106622,504,1080
5106624,50403106624,260,882
5106625,50403106625,276,896
5106626,50403106626,295,1004
5106627,50403106627,345,925
5106628,50403106628,303,951
5106701,50403106701,593,960
5106702,50403106702,333,926
5106703,50403106703,334,918
5106704,50403106704,467,1061
5106705,50403106705,386,1056
5106706,50403106706,270,1030
5106707,50403106707,198,1031
5106708,50403106708,391,1090
5106709,50403106709,495,1019
5106710,50403106710,585,1095
5106711,50403106711,382,969
5106712,50403106712,334,940
5106713,50403106713,382,957
5106714,50403106714,306,886
5106715,50403106715,444,910
5106716,50403106716,559,1055
5106717,50403106717,203,1086
5106720,50403106720,226,868
5106801,50403106801,258,1110
5106802,50403106802,297,1071
5106803,50403106803,267,1044
5106804,50403106804,448,1075
5106807,50403106807,514,1052
5106808,50403106808,288,1087
5106809,50403106809,832,1102
5106810,50403106810,562,1048
5106811,50403106811,388,1005
5106812,50403106812,278,1042
5106813,50403106813,493,1090
5106814,50403106814,397,1094
5106815,50403106815,417,1114
5106816,50403106816,1409,1054
5106817,50403106817,42,1138
5106818,50403106818,1208,996
5106819,50403106819,628,1099
5106820,50403106820,1177,1101
5107001,50501107001,251,1006
5107002,50501107002,446,1069
5107003,50501107003,279,977
5107004,50501107004,422,1001
5107005,50501107005,482,1019
5107006,50501107006,420,1052
5107007,50501107007,524,1041
5107008,50501107008,744,1048
5107009,50501107009,379,985
5107010,50501107010,287,1011
5107011,50501107011,309,997
5107012,50501107012,402,1001
5107013,50501107013,301,1042
5107014,50501107014,628,1028
5107015,50501107015,586,1016
5107016,50501107016,532,1022
5107017,50501107017,442,1034
5107018,50501107018,598,1068
5107019,50501107019,297,1077
5107020,50501107020,476,1057
5107021,50501107021,357,1053
5107022,50501107022,349,1022
5107024,50501107024,283,1014
5107101,50501107101,415,1068
5107102,50501107102,410,1081
5107103,50501107103,404,1053
5107104,50501107104,318,1055
5107105,50501107105,556,1104
5107106,50501107106,221,1046
5107107,50501107107,422,1056
5107108,50501107108,334,1063
5107109,50501107109,243,991
5107110,50501107110,474,1081
5107111,50501107111,327,1000
5107112,50501107112,427,1033
5107113,50501107113,409,1021
5107114,50501107114,479,1063
5107115,50501107115,328,1060
5107116,50501107116,618,1067
5107117,50501107117,502,1061
5107118,50501107118,688,1014
5107119,50501107119,389,1089
5107120,50501107120,358,1111
5107121,50501107121,299,1058
5107122,50501107122,417,1060
5107123,50501107123,532,1049
5107124,50501107124,538,1085
5107126,50501107126,408,1122
5107127,50501107127,403,1092
5107128,50501107128,346,1111
5107129,50501107129,399,1073
5107130,50501107130,308,1043
5107131,50501107131,269,1083
5107132,50501107132,408,1082
5107133,50501107133,193,1009
5107134,50501107134,472,1106
5107135,50501107135,487,1082
5107201,50501107201,268,1106
5107202,50501107202,226,1112
5107203,50501107203,284,1077
5107204,50501107204,616,1097
5107205,50501107205,649,1106
5107206,50501107206,578,1125
5107207,50501107207,428,1091
5107208,50501107208,383,1067
5107209,50501107209,417,1097
5107210,50501107210,427,1066
5107211,50501107211,248,1104
5107212,50501107212,446,1112
5107213,50501107213,557,1106
5107214,50501107214,600,1086
5107215,50501107215,694,1133
5107216,50501107216,630,1121
5107217,50501107217,470,1108
5107218,50501107218,427,1115
5107219,50501107219,476,1112
5107220,50501107220,464,1059
5107221,50501107221,205,1114
5107222,50501107222,293,1105
5107223,50501107223,540,1111
5107224,50501107224,582,1098
5107225,50501107225,363,1119
5107226,50501107226,499,1136
5107227,50501107227,452,1087
5107228,50501107228,599,1117
5107229,50501107229,256,1105
5107230,50501107230,261,1111
5107231,50501107231,608,1062
5107232,50501107232,538,1059
5107233,50501107233,455,1097
5107234,50501107234,333,1067
5107301,50501107301,433,1035
5107302,50501107302,427,1084
5107303,50501107303,421,1083
5107304,50501107304,474,1076
5107305,50501107305,426,1036
5107306,50501107306,242,1044
5107307,50501107307,351,1048
5107308,50501107308,501,1035
5107309,50501107309,337,1065
5107310,50501107310,562,1070
5107311,50501107311,538,1074
5107312,50501107312,233,1053
5107313,50501107313,218,1086
5107314,50501107314,466,1057
5107315,50501107315,350,1083
5107316,50501107316,364,1090
5107317,50501107317,505,1070
5107318,50501107318,313,1044
5107319,50501107319,545,1021
5107320,50501107320,431,1068
5107321,50501107321,585,1069
5107322,50501107322,223,1032
5107323,50501107323,382,1068
5107324,50501107324,369,1030
5107325,50501107325,283,1084
5107326,50501107326,374,1056
5107327,50501107327,395,1068
5107328,50501107328,334,1066
5107329,50501107329,340,1068
5107330,50501107330,285,1074
5107331,50501107331,429,1112
5107332,50501107332,311,1085
5107334,50501107334,342,982
5107335,50501107335,533,1062
5107401,50501107401,422,1003
5107402,50501107402,488,1069
5107403,50501107403,509,1096
5107404,50501107404,691,1114
5107405,50501107405,540,1123
5107406,50501107406,425,1062
5107407,50501107407,297,1040
5107408,50501107408,420,1024
5107409,50501107409,533,1032
5107410,50501107410,320,1038
5107411,50501107411,422,1023
5107412,50501107412,708,1037
5107413,50501107413,371,1033
5107414,50501107414,601,1050
5107415,50501107415,444,1063
5107416,50501107416,711,1048
5107417,50501107417,474,1035
5107418,50501107418,401,1018
5107419,50501107419,537,1020
5107420,50501107420,459,1083
5107421,50501107421,523,1080
5107501,50501107501,592,1128
5107502,50501107502,364,1127
5107503,50501107503,390,1110
5107504,50501107504,526,1086
5107505,50501107505,321,1071
5107506,50501107506,596,1075
5107507,50501107507,268,1030
5107508,50501107508,358,1047
5107509,50501107509,389,1142
5107510,50501107510,679,1109
5107511,50501107511,517,1143
5107512,50501107512,542,1071
5107513,50501107513,569,1100
5107514,50501107514,429,1071
5107515,50501107515,527,1079
5107516,50501107516,421,1114
5107517,50501107517,241,1108
5107518,50501107518,444,1133
5107519,50501107519,250,1123
5107520,50501107520,782,1115
5107521,50501107521,488,1108
5107522,50501107522,642,1122
5107523,50501107523,478,1128
5107601,50501107601,353,1129
5107602,50501107602,403,1102
5107603,50501107603,481,1118
5107604,50501107604,409,1106
5107606,50501107606,249,1100
5107607,50501107607,260,1104
5107608,50501107608,547,1132
5107609,50501107609,594,1126
5107611,50501107611,948,1135
5107612,50501107612,953,1145
5107613,50501107613,69,835
5107614,50501107614,1335,1134
5107616,50501107616,1091,1131
5107617,50501107617,946,1115
5107702,50501107702,297,1069
5107703,50501107703,397,1050
5107704,50501107704,511,947
5107705,50501107705,383,969
5107706,50501107706,429,1071
5107707,50501107707,349,1081
5107708,50501107708,496,1107
5107709,50501107709,185,1112
5107710,50501107710,394,1025
5107711,50501107711,375,1009
5107712,50501107712,435,1077
5107713,50501107713,493,985
5107714,50501107714,518,1062
5107715,50501107715,323,1061
5107717,50501107717,254,994
5107718,50501107718,284,1066
5107719,50501107719,806,998
5107720,50501107720,458,990
5107721,50501107721,499,1052
5107722,50501107722,411,1076
5107723,50501107723,544,1079
5107724,50501107724,462,1002
5107725,50501107725,434,1071
5107726,50501107726,308,1045
5107727,50501107727,529,1072
5107728,50501107728,364,1064
5107729,50501107729,342,1065
5107730,50501107730,349,1104
5107731,50501107731,469,1083
5107732,50501107732,562,1023
5107735,50501107735,339,1080
5107736,50501107736,593,1086
5107801,50501107801,544,1086
5107802,50501107802,320,1119
5107803,50501107803,476,1055
5107804,50501107804,452,1071
5107805,50501107805,423,1134
5107806,50501107806,334,1107
5107807,50501107807,471,1117
5107808,50501107808,557,1101
5107809,50501107809,304,1065
5107810,50501107810,230,1039
5107811,50501107811,559,1054
5107812,50501107812,541,1094
5107813,50501107813,281,1086
5107814,50501107814,283,1077
5107815,50501107815,432,1099
5107816,50501107816,393,1058
5107817,50501107817,461,1073
5107818,50501107818,438,1085
5107819,50501107819,334,1076
5107820,50501107820,250,1065
5107821,50501107821,512,1067
